;Mid_UTC;O3;O3_unc;H_rel_TP
2023-08-21 14:14:21.800000+00:00;51261.8;68.5;1.44;NaN
2023-08-21 14:14:25.800000+00:00;51265.8;68.8;1.44;NaN
2023-08-21 14:14:29.800000+00:00;51269.8;69.5;1.46;NaN
2023-08-21 14:14:33.800000+00:00;51273.8;70.7;1.48;NaN
2023-08-21 14:14:37.800000+00:00;51277.8;75.0;1.58;NaN
2023-08-21 14:14:41.800000+00:00;51281.8;80.3;1.69;NaN
2023-08-21 14:14:45.800000+00:00;51285.8;82.9;1.74;-1.411743844202758
2023-08-21 14:14:49.800000+00:00;51289.8;86.0;1.81;-1.0165450675132421
2023-08-21 14:14:53.800000+00:00;51293.8;90.5;1.9;-0.8209531048321146
2023-08-21 14:14:57.800000+00:00;51297.8;95.0;1.99;-0.6365890666176305
2023-08-21 14:15:01.800000+00:00;51301.8;98.3;2.06;-0.5303419885855669
2023-08-21 14:15:05.800000+00:00;51305.8;100.2;2.1;-0.475354738134816
2023-08-21 14:15:09.800000+00:00;51309.8;101.1;2.12;-0.44930814581603956
2023-08-21 14:15:13.800000+00:00;51313.8;102.5;2.15;-0.4087912244312757
2023-08-21 14:15:17.800000+00:00;51317.8;104.9;2.2;-0.3393336449145377
2023-08-21 14:15:21.800000+00:00;51321.8;105.8;2.22;-0.3132870525957613
2023-08-21 14:15:25.800000+00:00;51325.8;103.9;2.18;-0.36827430304651176
2023-08-21 14:15:29.800000+00:00;51329.8;102.6;2.15;-0.4058971586180784
2023-08-21 14:15:33.800000+00:00;51333.8;101.9;2.14;-0.42615561931046
2023-08-21 14:15:37.800000+00:00;51337.8;99.9;2.1;-0.48403693557440813
2023-08-21 14:15:41.800000+00:00;51341.8;98.0;2.06;-0.539024186025159
2023-08-21 14:15:45.800000+00:00;51345.8;96.7;2.03;-0.5766470415967253
2023-08-21 14:15:49.800000+00:00;51349.8;95.7;2.01;-0.6079102162287107
2023-08-21 14:15:53.800000+00:00;51353.8;96.3;2.02;-0.5882233048495151
2023-08-21 14:15:57.800000+00:00;51357.8;96.6;2.03;-0.5795411074099229
2023-08-21 14:16:01.800000+00:00;51361.8;97.3;2.04;-0.559282646717541
2023-08-21 14:16:05.800000+00:00;51365.8;100.9;2.12;-0.455096277442434
2023-08-21 14:16:09.800000+00:00;51369.8;104.7;2.2;-0.3451217765409326
2023-08-21 14:16:13.800000+00:00;51373.8;107.6;2.26;-0.338806132041792
2023-08-21 14:16:17.800000+00:00;51377.8;110.6;2.32;-0.22962611801752397
2023-08-21 14:16:21.800000+00:00;51381.8;110.8;2.33;-0.2263837441290271
2023-08-21 14:16:25.800000+00:00;51385.8;113.2;2.38;-0.18747525746706498
2023-08-21 14:16:29.800000+00:00;51389.8;122.4;2.57;-0.038326058596210515
2023-08-21 14:16:33.800000+00:00;51393.8;132.4;2.78;-0.12379263582863125
2023-08-21 14:16:37.800000+00:00;51397.8;137.4;2.89;0.10710652495448901
2023-08-21 14:16:41.800000+00:00;51401.8;138.2;2.9;0.1138876045348701
2023-08-21 14:16:45.800000+00:00;51405.8;138.0;2.9;0.11219233463977489
2023-08-21 14:16:49.800000+00:00;51409.8;138.1;2.9;0.11303996958732249
2023-08-21 14:16:53.800000+00:00;51413.8;137.7;2.89;0.10964942979713183
2023-08-21 14:16:57.800000+00:00;51417.8;137.2;2.88;0.10541125505939355
2023-08-21 14:17:01.800000+00:00;51421.8;134.1;2.82;0.07913457168541638
2023-08-21 14:17:05.800000+00:00;51425.8;130.2;2.73;-0.08812652305516577
2023-08-21 14:17:09.800000+00:00;51429.8;130.7;2.74;-0.09623245777640786
2023-08-21 14:17:13.800000+00:00;51433.8;133.6;2.81;0.0748963969476781
2023-08-21 14:17:17.800000+00:00;51437.8;134.6;2.83;0.08337274642315463
2023-08-21 14:17:21.800000+00:00;51441.8;134.3;2.82;0.0808298415805118
2023-08-21 14:17:25.800000+00:00;51445.8;134.1;2.82;0.07913457168541638
2023-08-21 14:17:29.800000+00:00;51449.8;139.0;2.92;0.12066868411525142
2023-08-21 14:17:33.800000+00:00;51453.8;150.6;3.16;0.2189943380307791
2023-08-21 14:17:37.800000+00:00;51457.8;159.5;3.35;0.2944338483625203
2023-08-21 14:17:41.800000+00:00;51461.8;160.9;3.38;0.2936992623718125
2023-08-21 14:17:45.800000+00:00;51465.8;159.9;3.36;0.29782438815271095
2023-08-21 14:17:49.800000+00:00;51469.8;157.5;3.31;0.2774811494115672
2023-08-21 14:17:53.800000+00:00;51473.8;153.7;3.23;0.24527102140475632
2023-08-21 14:17:57.800000+00:00;51477.8;151.7;3.19;0.22831832245380326
2023-08-21 14:18:01.800000+00:00;51481.8;152.1;3.19;0.23170886224399392
2023-08-21 14:18:05.800000+00:00;51485.8;153.2;3.22;0.24103284666701807
2023-08-21 14:18:09.800000+00:00;51489.8;154.1;3.24;0.24866156119494698
2023-08-21 14:18:13.800000+00:00;51493.8;154.4;3.24;0.25120446603759006
2023-08-21 14:18:17.800000+00:00;51497.8;154.9;3.25;0.2554426407753283
2023-08-21 14:18:21.800000+00:00;51501.8;156.5;3.29;0.2690047999360907
2023-08-21 14:18:25.800000+00:00;51505.8;159.2;3.34;0.29189094351987727
2023-08-21 14:18:29.800000+00:00;51509.8;162.2;3.41;0.3165341691627068
2023-08-21 14:18:33.800000+00:00;51513.8;165.7;3.48;0.34485536514852366
2023-08-21 14:18:37.800000+00:00;51517.8;168.3;3.53;0.36589396788084494
2023-08-21 14:18:41.800000+00:00;51521.8;171.7;3.6;0.3934059868384954
2023-08-21 14:18:45.800000+00:00;51525.8;177.0;3.72;0.4362923693313039
2023-08-21 14:18:49.800000+00:00;51529.8;182.3;3.83;0.4791787518241124
2023-08-21 14:18:53.800000+00:00;51533.8;187.2;3.93;0.5188284262042557
2023-08-21 14:18:57.800000+00:00;51537.8;190.7;4.0;0.5471496221900727
2023-08-21 14:19:01.800000+00:00;51541.8;191.4;4.02;0.5528138613872361
2023-08-21 14:19:05.800000+00:00;51545.8;193.3;4.06;0.568188224922394
2023-08-21 14:19:09.800000+00:00;51549.8;196.3;4.12;0.5924635357673798
2023-08-21 14:19:13.800000+00:00;51553.8;199.3;4.18;0.5832611533876343
2023-08-21 14:19:17.800000+00:00;51557.8;202.1;4.24;0.6467045555903245
2023-08-21 14:19:21.800000+00:00;51561.8;203.6;4.28;0.6610940020155079
2023-08-21 14:19:25.800000+00:00;51565.8;204.8;4.3;0.6726055591556549
2023-08-21 14:19:29.800000+00:00;51569.8;208.5;4.38;0.7080995270044408
2023-08-21 14:19:33.800000+00:00;51573.8;214.4;4.5;0.7646980162768293
2023-08-21 14:19:37.800000+00:00;51577.8;224.7;4.72;0.8635055483964225
2023-08-21 14:19:41.800000+00:00;51581.8;237.3;4.98;0.984376898367964
2023-08-21 14:19:45.800000+00:00;51585.8;246.8;5.18;1.1461732559956028
2023-08-21 14:19:49.800000+00:00;51589.8;253.8;5.33;1.2761644636548781
2023-08-21 14:19:53.800000+00:00;51593.8;261.0;5.48;1.409869705818704
2023-08-21 14:19:57.800000+00:00;51597.8;267.5;5.62;1.5305758272166026
2023-08-21 14:20:01.800000+00:00;51601.8;275.5;5.79;1.6791372073986317
2023-08-21 14:20:05.800000+00:00;51605.8;295.3;6.2;1.9531733766508463
2023-08-21 14:20:09.800000+00:00;51609.8;323.4;6.79;2.3698804155794817
2023-08-21 14:20:13.800000+00:00;51613.8;339.8;7.14;2.5679771186063474
2023-08-21 14:20:17.800000+00:00;51617.8;344.5;7.23;2.6247487347177048
2023-08-21 14:20:21.800000+00:00;51621.8;350.9;7.37;2.702054765167213
2023-08-21 14:20:25.800000+00:00;51625.8;361.6;7.59;2.8313007848249856
2023-08-21 14:20:29.800000+00:00;51629.8;370.2;7.77;2.935180763241512
2023-08-21 14:20:33.800000+00:00;51633.8;374.7;7.87;2.9895365659013224
2023-08-21 14:20:37.800000+00:00;51637.8;376.3;7.9;2.9911369264863
2023-08-21 14:20:41.800000+00:00;51641.8;377.1;7.92;2.9814736726801114
2023-08-21 14:20:45.800000+00:00;51645.8;377.5;7.93;2.9766420457770173
2023-08-21 14:20:49.800000+00:00;51649.8;377.7;7.93;2.9742262323254702
2023-08-21 14:20:53.800000+00:00;51653.8;376.7;7.91;2.986305299583206
2023-08-21 14:20:57.700000+00:00;51657.7;374.2;7.86;2.9834970322724548
2023-08-21 14:21:01.800000+00:00;51661.8;371.4;7.8;2.9496756439507945
2023-08-21 14:21:05.800000+00:00;51665.8;371.3;7.8;2.9484677372250214
2023-08-21 14:21:09.700000+00:00;51669.7;372.4;7.82;2.9617547112085303
2023-08-21 14:21:13.700000+00:00;51673.7;372.2;7.82;2.9593388977569832
2023-08-21 14:21:17.700000+00:00;51677.7;371.7;7.81;2.9532993641281156
2023-08-21 14:21:21.700000+00:00;51681.7;374.3;7.86;2.9847049389982288
2023-08-21 14:21:25.700000+00:00;51685.7;379.6;7.97;2.951276004535772
2023-08-21 14:21:29.700000+00:00;51689.7;386.8;8.12;2.864306720280075
2023-08-21 14:21:33.700000+00:00;51693.7;392.4;8.24;2.796663943636756
2023-08-21 14:21:37.800000+00:00;51697.8;395.6;8.31;2.758010928412001
2023-08-21 14:21:41.800000+00:00;51701.8;397.5;8.35;2.7350607006223036
2023-08-21 14:21:45.800000+00:00;51705.8;399.1;8.38;2.715734193009926
2023-08-21 14:21:49.800000+00:00;51709.8;399.7;8.39;2.7084867526552854
2023-08-21 14:21:53.700000+00:00;51713.7;400.3;8.41;2.7012393123006437
2023-08-21 14:21:57.800000+00:00;51717.8;400.6;8.41;2.6976155921233227
2023-08-21 14:22:01.700000+00:00;51721.7;400.9;8.42;2.6939918719460025
2023-08-21 14:22:05.700000+00:00;51725.7;400.8;8.42;2.6951997786717756
2023-08-21 14:22:09.700000+00:00;51729.7;400.6;8.41;2.6976155921233227
