DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,SF6,CFC12,N2O,CO,CH4,CO2,O3
2019-11-15 22:18:10,2019.8712328767124,161.80929565429688,-43.15919494628906,-63.09815979003906,369.8013916015625,True,9.843000411987305,484.2539978027344,320.4369812011719,27.11199951171875,1805.212158203125,409.15496826171875,279.94000244140625
2019-11-15 22:19:10,2019.8712328767124,161.92919921875,-43.03117752075195,-63.072879791259766,366.73004150390625,True,9.902999877929688,485.3160095214844,319.70098876953125,27.064998626708984,1803.5240478515625,409.20501708984375,282.3966979980469
2019-11-15 22:20:20,2019.8712328767124,161.77993774414062,-42.887359619140625,-63.044429779052734,366.2672119140625,True,9.809000015258789,485.4530029296875,319.8299865722656,25.45599937438965,1799.882080078125,409.16900634765625,287.2349853515625
2019-11-15 22:21:20,2019.8712328767124,161.87245178222656,-42.76566696166992,-63.02177429199219,364.52105712890625,True,9.84000015258789,483.02398681640625,319.09197998046875,24.178998947143555,1796.458984375,409.19403076171875,293.96002197265625
2019-11-15 22:22:20,2019.8712328767124,161.8636474609375,-42.64117431640625,-62.99882888793945,364.2536315917969,True,9.732000350952148,477.64898681640625,317.29498291015625,23.470998764038086,1787.9381103515625,408.90899658203125,309.3699951171875
2019-11-15 22:23:20,2019.8712328767124,161.96563720703125,-42.51511764526367,-62.975345611572266,361.7928466796875,True,9.770000457763672,476.677001953125,316.3730163574219,23.047998428344727,1785.3828125,408.94598388671875,310.3699951171875
2019-11-15 22:24:20,2019.8712328767124,161.96267700195312,-42.39244842529297,-62.95197677612305,361.74859619140625,True,9.756999969482422,476.76300048828125,316.5470275878906,22.58700180053711,1784.796875,408.9949951171875,309.21002197265625
2019-11-15 22:25:20,2019.8712328767124,161.84681701660156,-42.271278381347656,-62.928714752197266,361.1185302734375,True,9.807000160217285,477.39898681640625,316.79803466796875,22.873998641967773,1784.2388916015625,408.53497314453125,308.19500732421875
2019-11-15 22:27:30,2019.8712328767124,161.86618041992188,-41.999664306640625,-62.87784194946289,364.42755126953125,True,9.656999588012695,469.2879943847656,312.4739685058594,20.748001098632812,1766.4599609375,408.72601318359375,333.4566955566406
2019-11-15 22:28:30,2019.8712328767124,161.7778778076172,-41.87070846557617,-62.85424041748047,367.3514404296875,True,9.71500015258789,480.4800109863281,319.4380187988281,26.51799964904785,1798.323974609375,409.1400146484375,281.4333190917969
2019-11-15 22:29:30,2019.8712328767124,161.79681396484375,-41.73995590209961,-62.83026123046875,367.7835693359375,True,9.883000373840332,486.6239929199219,321.406005859375,29.895000457763672,1810.758056640625,409.2610168457031,258.6033630371094
2019-11-15 22:30:30,2019.8712328767124,161.8795623779297,-41.610572814941406,-62.806514739990234,367.4806213378906,True,9.869000434875488,487.927001953125,323.00799560546875,31.435998916625977,1819.0419921875,409.47698974609375,246.59332275390625
