DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,HFC125,HFC134a,H1211,HCFC22,N2O,CO,CH4,CO2,O3
2019-09-14 05:02:10,2019.7013698630137,146.9822244644165,-40.95575523376465,-75.86303234100342,378.24312019348145,1.0,25.95199978351593,96.47800350189209,2.764999896287918,231.0240020751953,312.3389358520508,34.08312451839447,1765.7316970825195,408.1751251220703,445.7156238555908
2019-09-14 05:08:00,2019.7013698630137,147.1078338623047,-41.66565227508545,-76.14525032043457,374.9245834350586,1.0,26.020999908447266,97.78501033782959,2.7889998257160187,231.0359811782837,312.96788024902344,32.56699979305267,1768.2134857177734,408.5121879577637,427.5471839904785
2019-09-14 05:14:00,2019.7013698630137,147.12855224609376,-42.38684209187826,-76.44307454427083,375.1478556315104,1.0,26.770000584920247,97.46699523925781,3.191999673843384,231.88302612304688,313.73406372070315,32.30419947306315,1770.412443033854,408.4531982421875,417.0516642252604
2019-09-14 05:19:50,2019.7013698630137,147.11105244954427,-43.092629750569664,-76.73995056152344,374.8464823404948,1.0,26.26199722290039,97.8060063680013,3.0949997901916504,230.65200703938802,307.2669982910156,32.72749900817871,1742.51806640625,407.97052001953125,433.0800008138021
2019-09-14 05:25:40,2019.7013698630137,147.09254550933838,-43.80711817741394,-77.04439687728882,376.2168731689453,1.0,26.930999755859375,99.37299489974976,2.9100000858306885,234.639986038208,320.12755966186523,36.02856230735779,1799.8033065795898,409.63763999938965,321.2377099990845
2019-09-14 05:31:30,2019.7013698630137,147.10645580291748,-44.4967737197876,-77.34690618515015,375.0142707824707,1.0,28.023998498916626,101.50598955154419,3.3180002868175507,238.21097087860107,326.0366859436035,39.467687129974365,1827.2634735107422,410.5064926147461,233.73968315124512
2019-09-14 05:37:30,2019.7013698630137,147.1147033691406,-45.19037882486979,-77.65889689127604,374.56946614583336,1.0,28.380001068115234,103.36699015299479,3.4549999237060547,241.66201578776042,329.6307312011719,41.318400319417314,1845.1005940755208,411.0763407389323,174.96433715820314
2019-09-14 05:43:20,2019.7013698630137,147.1027431488037,-45.875096797943115,-77.97528600692749,373.3046226501465,1.0,29.204998254776,103.18599033355713,3.398999720811844,241.881010055542,328.5429935455322,40.19987368583679,1839.3460083007812,410.8468132019043,184.27041625976562
2019-09-14 05:49:10,2019.7013698630137,147.09735488891602,-46.55302357673645,-78.29002857208252,374.0969886779785,1.0,26.833999633789062,96.552001953125,2.8910002410411835,233.9900197982788,316.7134510387074,30.987999655983664,1784.1904851740057,408.9659118652344,371.67218589782715
2019-09-14 06:01:00,2019.7013698630137,147.11819076538086,-47.90878629684448,-78.94142580032349,370.65161514282227,1.0,28.402999877929688,100.15300703048706,3.264999896287918,236.4579792022705,324.4077568054199,34.36656212806702,1818.1996154785156,410.0990562438965,249.423433303833
2019-09-14 06:06:50,2019.7013698630137,134.85363388061523,-48.58082032203674,-79.28682899475098,379.3285274505615,1.0,27.481998682022095,96.66899871826172,2.9540001899003983,231.93600368499756,314.3381233215332,27.673061728477478,1774.6977157592773,408.7466812133789,404.78604316711426
2019-09-14 06:12:50,2019.7013698630137,133.4792012532552,-49.250240071614584,-79.63772684733073,380.3704345703125,1.0,25.430999755859375,93.04199981689453,2.94700026512146,230.86898905436198,306.4435323079427,25.148466491699217,1738.7583414713542,407.5638692220052,518.5628804524739
2019-09-14 06:18:40,2019.7013698630137,133.50144653320314,-49.91536076863607,-79.99504954020182,379.15467529296876,1.0,25.413999557495117,92.33300018310547,2.7009999752044678,226.09701538085938,301.4065246582031,22.517999903361,1715.7800537109374,406.71373494466144,594.445556640625
